Mkt Cap,EV
1630819072.0,1302673920.0
1630767232.0,1834218368.0
1628089088.0,2553166336.0
1627037312.0,2555062016.0
1625846272.0,9031607296.0
1619603584.0,582790016.0
1619336448.0,
1618269696.0,6693783040.0
1617797504.0,1458613376.0
1614806144.0,9915181056.0
1613460736.0,6684194304.0
1610617088.0,4762618368.0
1607319040.0,7800317440.0
1606548864.0,1611188224.0
1606414208.0,2783780352.0
1603479936.0,2216441600.0
1601967360.0,1048710848.0
1599965568.0,1480018432.0
1598315008.0,1668447616.0
1597752960.0,1438898432.0
1597343104.0,1922807296.0
1596787456.0,1929924992.0
1595746048.0,3263036672.0
1591235968.0,2929353216.0
1591187840.0,1499784704.0
1590090368.0,1347655808.0
1589241216.0,1926150272.0
1588692864.0,1122629632.0
1585777664.0,1681857920.0
1582009472.0,2122457216.0
1580562944.0,901436480.0
1577334144.0,5781989888.0
1577280256.0,1396979072.0
1576584320.0,10278197248.0
1574745984.0,10244179968.0
1571343104.0,1367738624.0
1567009152.0,1232352384.0
1564321024.0,2416910080.0
1564193792.0,1567682048.0
1561546112.0,1942127744.0
1561146240.0,1689446528.0
1560050304.0,1784576512.0
1559125888.0,16854214656.0
1558660992.0,1566724224.0
1558460160.0,1556418688.0
1557623424.0,16864308224.0
1556934400.0,1369384832.0
1554989440.0,2513590272.0
1554055680.0,1324981376.0
1553011968.0,1184599552.0
1544317184.0,3631805440.0
1541645952.0,2462170112.0
1540158464.0,868363584.0
1537331968.0,7452984320.0
1531769344.0,
1531215104.0,2713944576.0
1531046912.0,3023862272.0
1530968960.0,1982202368.0
1530884992.0,2584063744.0
1526736768.0,1819970048.0
1525524096.0,
1523768448.0,558100160.0
1517895168.0,
1517777920.0,2498988032.0
1516955904.0,1099147264.0
1513385344.0,1865955200.0
1512379904.0,1626136192.0
1511923456.0,1505117056.0
1510755840.0,1234005120.0
1508685056.0,69184592.0
1506764032.0,7039686656.0
1504471936.0,968975488.0
1501966720.0,1279373056.0
1501491072.0,1661691648.0
1501481856.0,1429324928.0
1501393408.0,1060014464.0
1499995776.0,1647577856.0
1498255744.0,7961821184.0
1495966720.0,1509991040.0
1493251328.0,2258174976.0
1492399360.0,8712636416.0
1491010560.0,1674525824.0
1490587648.0,2444899328.0
1487711872.0,1297432576.0
1486355072.0,1914505216.0
1484989824.0,220764016.0
1484807296.0,494722080.0
1482970496.0,2602427392.0
1481182976.0,3536028160.0
1480521216.0,1384400256.0
1479735808.0,
1478461696.0,2180572672.0
1477785088.0,1513941888.0
1475155072.0,958980736.0
1472534400.0,3279167744.0
1472406272.0,1439439104.0
1471556480.0,1129965312.0
1470627840.0,2894563840.0
1469766144.0,6835635712.0
1469547136.0,1276354560.0
1469434496.0,1941800448.0
1468776960.0,1847300736.0
1467846144.0,2254564096.0
1464844800.0,1443818496.0
1462476544.0,1485862144.0
1462271104.0,759926720.0
1459982592.0,1706608768.0
1459775616.0,2103287680.0
1459774208.0,1245121408.0
1455831296.0,1561508480.0
1455427456.0,1361394816.0
1454111488.0,4995873792.0
1453961856.0,
1453635584.0,1997476480.0
1451830144.0,2425863168.0
1451631488.0,9307259904.0
1448443648.0,1235954816.0
1446799616.0,
1445605120.0,1856051840.0
1443883264.0,1345844608.0
1443716224.0,12021666816.0
1443531264.0,1750290304.0
1443053952.0,931227968.0
1442253568.0,520715104.0
1441691904.0,2957420800.0
1441205504.0,1089279616.0
1438986368.0,1340137344.0
1438735488.0,2786598144.0
1438139264.0,876997312.0
1435793408.0,1288422784.0
1434161536.0,1855560576.0
1434010496.0,1608994816.0
1433938560.0,1373961472.0
1430627712.0,3017432320.0
1430497536.0,1488651264.0
1429970304.0,3149216768.0
1429413376.0,1686320640.0
1427695488.0,
1425156352.0,1434229504.0
1422872064.0,1890850944.0
1422464768.0,4100531456.0
1417523712.0,1411716224.0
1416070528.0,4497076736.0
1414782336.0,3173840640.0
1413089536.0,3112353536.0
1412000128.0,1589673600.0
1411571968.0,1772842368.0
1406409856.0,1690495488.0
1404872960.0,
1404840576.0,1603976832.0
1399166080.0,9122919424.0
1397942656.0,
1396731520.0,1638330880.0
1394081024.0,2678247936.0
1391727872.0,1386247424.0
1390250368.0,1225503232.0
1389396608.0,2516795904.0
1385059840.0,1405742976.0
1383364352.0,1836039424.0
1383307264.0,1331345280.0
1380231168.0,3132880384.0
1379044608.0,1800930176.0
1378970880.0,1438901376.0
1378268672.0,1255542400.0
1377061632.0,3367444480.0
1376086784.0,1236635392.0
1374887296.0,1559166208.0
1374476800.0,1320539392.0
1372351232.0,1783711744.0
1371988096.0,2070237312.0
1371312384.0,1984911488.0
1371298816.0,2648321792.0
1367856640.0,1098419712.0
1367547520.0,15983734784.0
1367458560.0,2484863744.0
1364487808.0,1232689920.0
1362950400.0,826060096.0
1361850240.0,4671677952.0
1361520128.0,1409966976.0
1360752640.0,1007410688.0
1354959488.0,1217185920.0
1354900096.0,3524885760.0
1353211392.0,1791790720.0
1352375936.0,2583555328.0
1349781376.0,1213687040.0
1349526912.0,10286200832.0
1346649984.0,65720684544.0
1345906560.0,1349017856.0
1345018496.0,1179415168.0
1337658880.0,1100509824.0
1336917376.0,854092096.0
1335099136.0,1304703744.0
1334289664.0,
1334079360.0,3274169088.0
1333593600.0,1714064512.0
1333283328.0,1526287616.0
1331526016.0,1105722624.0
1331020928.0,1443108480.0
1330837376.0,2232894720.0
1327777536.0,
1325309184.0,
1323394560.0,1178168448.0
1321511680.0,950117824.0
1319269504.0,1281688704.0
1318555264.0,1973886208.0
1317446272.0,1937862272.0
1312300544.0,
1310691200.0,6188749824.0
1310602880.0,12295604224.0
1307250048.0,2822336512.0
1306238976.0,-716291520.0
1304095744.0,70713024512.0
1304092544.0,2695338240.0
1302687616.0,1768636032.0
1301003008.0,4305451520.0
1299557888.0,1483445376.0
1298729984.0,1368745088.0
1298568960.0,47714574336.0
1293477632.0,1674436608.0
1288050944.0,
1287097984.0,747969280.0
1286968832.0,3903550976.0
1286860800.0,3797879296.0
1284981888.0,835135232.0
1284290304.0,1813654400.0
1284073600.0,897763136.0
1282359424.0,4895094272.0
1281488896.0,2980757760.0
1281362688.0,2133833216.0
1278835072.0,1957185536.0
1277426816.0,1476069632.0
1276517888.0,-98362912.0
1275726464.0,1499212416.0
1270408320.0,1631177600.0
1263577984.0,1603554048.0
1263148928.0,467151744.0
1261088768.0,3414820352.0
1260977280.0,3121547264.0
1259814528.0,35101628.0
1259799808.0,1454030976.0
1258529280.0,1276863232.0
1256543872.0,1078978560.0
1256136448.0,1706266368.0
1253148032.0,1560953472.0
1251272320.0,1400679552.0
1251148160.0,1207515648.0
1249300096.0,847510464.0
1249120512.0,57924902912.0
1248341120.0,1061198272.0
1245522048.0,2129682176.0
1245190528.0,1038656320.0
1244962944.0,1938320640.0
1243753344.0,1448411136.0
1243571200.0,
1240658048.0,338057888.0
1239994496.0,741760384.0
1239691136.0,3506519296.0
1239286016.0,1222567936.0
1239279872.0,1035751168.0
1235742464.0,545319616.0
1235557248.0,1046408064.0
1234405632.0,4415277568.0
1234401152.0,2845010432.0
1230841600.0,1247022464.0
1225968768.0,2288795392.0
1225872640.0,1089766016.0
1225633280.0,1420344320.0
1224457984.0,1238301312.0
1224054656.0,493461664.0
1222062720.0,1271741696.0
1220765952.0,1845420160.0
1220437632.0,870520512.0
1220231552.0,2500645376.0
1219368320.0,1214910464.0
1216347904.0,1995099904.0
1212565504.0,2555308544.0
1212014592.0,1806498432.0
1210830080.0,999736064.0
1209448576.0,1328096768.0
1208902400.0,1185078528.0
1207973376.0,2368060672.0
1207348608.0,3188973056.0
1206498176.0,1740845056.0
1204868352.0,1390893056.0
1204077440.0,1210089856.0
1204003456.0,3968557568.0
1203348992.0,264932753408.0
1203117952.0,1091110016.0
1201853056.0,1163079936.0
1201486336.0,2586921472.0
1201464960.0,1137764352.0
1199547776.0,1069613504.0
1199240192.0,1165384064.0
1197427968.0,3602913792.0
1194984576.0,619067712.0
1194531840.0,1159562240.0
1192696576.0,1197338112.0
1191362048.0,1145295488.0
1190376192.0,809059648.0
1188657792.0,206071344.0
1188240896.0,1840348672.0
1186301056.0,1928161152.0
1185740032.0,3636970240.0
1184630016.0,983275456.0
1180765440.0,1199652096.0
1179336960.0,1211190400.0
1178767360.0,993064896.0
1175232384.0,674647872.0
1172488320.0,1936078592.0
1168306560.0,12169574400.0
1167344256.0,33261033472.0
1164490112.0,1040626304.0
1163137152.0,1082074624.0
1161697280.0,1836518656.0
1160847872.0,1230895232.0
1159690624.0,
1158828032.0,1303942016.0
1158510080.0,2181139968.0
1158436352.0,1029711104.0
1154802816.0,1126335616.0
1154282752.0,
1152197760.0,1038468928.0
1148010240.0,892066624.0
1147556992.0,1589332096.0
1146250624.0,11271258112.0
1145623168.0,1109831936.0
1142083200.0,183140696064.0
1142041856.0,
1140841216.0,1308407680.0
1138622464.0,2714854144.0
1136605696.0,890773568.0
1135044096.0,1829413760.0
1134217856.0,3367174144.0
1133742080.0,504368201728.0
1133558656.0,745028224.0
1131481856.0,978625664.0
1131159808.0,5689527296.0
1130881536.0,816745152.0
1129114496.0,1426348672.0
1128116096.0,1150334208.0
1128099712.0,1355881600.0
1126296704.0,1757523840.0
1123997440.0,707079808.0
1120708096.0,
1120575488.0,3840921088.0
1120361728.0,218946832.0
1118911232.0,3042243072.0
1117879168.0,2773838592.0
1115671424.0,2429097216.0
1115396864.0,292888544.0
1112004480.0,2769510656.0
1108872448.0,3448779776.0
1108854912.0,2145130112.0
1108630144.0,5606795264.0
1107356928.0,774180992.0
1107133696.0,
1103811840.0,4981643776.0
1103362304.0,1094257152.0
1103200000.0,6258746368.0
1102963584.0,2817413376.0
1102250496.0,1205949056.0
1101759360.0,983704832.0
1100969984.0,12609040384.0
1100837632.0,904029056.0
1097643520.0,2344984832.0
1097161600.0,1104197632.0
1095420544.0,1231818112.0
1091698304.0,809396864.0
1090749952.0,3956728064.0
1089832448.0,813678912.0
1088451584.0,3728348160.0
1087408896.0,2469494272.0
1087241216.0,2077000832.0
1086888320.0,738951680.0
1085652736.0,1878499456.0
1085403776.0,2298469376.0
1084876672.0,1396303488.0
1084621696.0,932776064.0
1083597952.0,992546368.0
1081857664.0,846793984.0
1080774272.0,942786368.0
1078868736.0,1641520768.0
1078412800.0,814529088.0
1077883392.0,
1077345280.0,43944644.0
1077067392.0,1782503296.0
1076946432.0,1089695744.0
1076452864.0,974985664.0
1074808960.0,2087619072.0
1074022400.0,2003570816.0
1072152256.0,1048477696.0
1071227008.0,1383284480.0
1065819776.0,2873128960.0
1065702016.0,1150336000.0
1063824128.0,26331105280.0
1062903552.0,2443940096.0
1062847744.0,1227489280.0
1061893824.0,4874803712.0
1061543680.0,1236551552.0
1061186432.0,836211712.0
1059360768.0,
1058121408.0,1215279232.0
1056381824.0,1240409472.0
1056082752.0,1510104064.0
1052648256.0,1489689216.0
1051699328.0,777257152.0
1047878848.0,751729792.0
1043096192.0,768817664.0
1040151872.0,960460992.0
1039212480.0,1032930048.0
1038983168.0,2050598784.0
1034627392.0,15787390976.0
1034475840.0,4577717760.0
1032523200.0,-943803840.0
1025776192.0,2183482624.0
1020693440.0,1404384256.0
1020081664.0,951864512.0
1019332352.0,626049088.0
1017964864.0,1383671936.0
1017065728.0,1970099328.0
1016255808.0,337228416.0
1016031872.0,1819497600.0
1015588096.0,994042560.0
1015242176.0,
1014784320.0,2538608640.0
1013820160.0,931125824.0
1013528832.0,616795712.0
1012570816.0,1553085312.0
1012240448.0,818977920.0
1011114816.0,1241422464.0
1010529920.0,2739710976.0
1007784128.0,715055168.0
1005876736.0,2180462848.0
1005077376.0,2297627904.0
1002225664.0,1023572416.0
1001195648.0,1242433792.0
1000958144.0,2281779968.0
999227904.0,1183376512.0
996543232.0,10859554816.0
996193152.0,1013746112.0
993835968.0,10294755328.0
993136768.0,2510731264.0
992499712.0,3621418496.0
989441152.0,573148928.0
988680000.0,
987316224.0,1321262592.0
987028928.0,2039495168.0
984088576.0,812845568.0
983951808.0,869095360.0
983115392.0,1686588160.0
981946048.0,1342925312.0
980326400.0,142224800.0
980221760.0,827629568.0
980129344.0,9216929.0
979289856.0,1001175232.0
978601472.0,3158330624.0
976191296.0,1211743616.0
976104256.0,651801600.0
973866112.0,3941505024.0
973834944.0,1066289728.0
973199040.0,812042496.0
973102528.0,1949334912.0
972934016.0,973200320.0
971704320.0,852866560.0
970181312.0,4523948032.0
968572864.0,701333440.0
967416832.0,1470280576.0
967303936.0,1021578176.0
965203904.0,838558976.0
965203200.0,1243758592.0
964248768.0,965019008.0
964010944.0,1156344576.0
961288896.0,1547374336.0
961092352.0,956732160.0
960598848.0,963974144.0
959538368.0,
957621760.0,1822240896.0
957049472.0,925141376.0
956990272.0,1056479424.0
956352768.0,489938240.0
956259136.0,998574848.0
954205760.0,1282959616.0
953906432.0,1422919552.0
953141120.0,1640626432.0
951978944.0,1273869312.0
951456640.0,1372288768.0
947150592.0,1536332416.0
946843328.0,5278942208.0
946513088.0,3001224448.0
946290816.0,1639334912.0
944335616.0,34660663296.0
942320512.0,1834367104.0
941121856.0,649211584.0
940943808.0,766883136.0
940538880.0,720422400.0
938869696.0,7119260672.0
938833600.0,3454085120.0
938422080.0,1918871424.0
937828032.0,377601088.0
937689536.0,1134334848.0
935773696.0,
935699072.0,4100212992.0
934182656.0,2972276224.0
933478016.0,859651008.0
933358656.0,4767224832.0
932354304.0,-5585395200.0
930266368.0,14785697792.0
929411328.0,33557600256.0
929145216.0,1079783296.0
928148096.0,796729408.0
926348288.0,5943740928.0
926232128.0,930760576.0
926120576.0,912576256.0
922463296.0,1712988544.0
919109184.0,667475328.0
919052992.0,175580816.0
916338368.0,-1355848448.0
916328896.0,653533568.0
915252480.0,1120796544.0
915223232.0,1260607872.0
915103936.0,863875392.0
914060992.0,1285859840.0
914011200.0,838006528.0
913625984.0,918422272.0
913114048.0,1251914624.0
912364288.0,620705728.0
912109696.0,700590272.0
909500864.0,3739020800.0
908979584.0,864181248.0
908399808.0,732836800.0
908313792.0,4830535168.0
907545728.0,1365728512.0
907490304.0,757388480.0
906348544.0,926252352.0
904809024.0,1384021376.0
904346368.0,902191552.0
903002496.0,1375991808.0
901790400.0,964588224.0
901302656.0,1932381568.0
899854272.0,837105920.0
899605312.0,1700519424.0
898202752.0,392965888.0
897141568.0,835114752.0
896761600.0,831562112.0
896058304.0,830051200.0
895042560.0,1165227520.0
894198720.0,1390937216.0
893888576.0,949780864.0
893679744.0,1307153664.0
891324992.0,2552965120.0
890495488.0,1124121472.0
889043392.0,1569486592.0
887643840.0,1408190976.0
885304384.0,16522749952.0
883042432.0,916517184.0
881916032.0,1161330816.0
881044800.0,791314816.0
880508992.0,1694421504.0
878105920.0,1314469632.0
877750208.0,809078592.0
876040000.0,
876008768.0,659103680.0
875437696.0,2369528320.0
874876096.0,789838336.0
874850048.0,659203328.0
874297728.0,758425024.0
873744832.0,966907200.0
871504640.0,1271977856.0
869164160.0,1354022272.0
867944256.0,8374826496.0
866097728.0,569126720.0
865930240.0,601764800.0
864156032.0,1092042624.0
863473024.0,
862473856.0,4212914176.0
860115648.0,1264639616.0
859611136.0,3925665536.0
859456704.0,
859433856.0,3372865024.0
859094016.0,2987887872.0
858667520.0,1009995008.0
858265088.0,761635584.0
857591296.0,1948642816.0
856041920.0,884100672.0
855409472.0,1195085568.0
854992512.0,769006016.0
854195200.0,718186432.0
854165376.0,2358281984.0
853180288.0,994322048.0
852973376.0,1919465728.0
852494336.0,
851862080.0,1049236160.0
850934080.0,582571264.0
849802624.0,1058913920.0
849266048.0,826555136.0
848417024.0,2422062080.0
848086464.0,739712192.0
848007552.0,1164508160.0
845812544.0,885841536.0
844328000.0,829182400.0
843564672.0,425155040.0
842503808.0,749075584.0
839453312.0,932350208.0
837373888.0,1059594496.0
835498880.0,1579706880.0
833038528.0,
832161984.0,3633963264.0
831741184.0,623078592.0
829975296.0,861549376.0
829931520.0,944188800.0
829132480.0,4297728512.0
829089536.0,187283603456.0
825556672.0,692225792.0
824926144.0,471026688.0
823439360.0,1546425344.0
822260736.0,19438782.0
821638400.0,
820285824.0,730288320.0
819558208.0,841889984.0
819527168.0,538562176.0
818406784.0,644411328.0
817582720.0,746800704.0
816862272.0,
813032960.0,1488669952.0
810462336.0,632586368.0
808848960.0,2099358336.0
807804032.0,1524968192.0
806509696.0,546174528.0
805761920.0,501847680.0
802055168.0,3170023680.0
801840448.0,930905536.0
801720448.0,851884352.0
800942976.0,1997818368.0
799557888.0,561336640.0
798326208.0,1036067584.0
798237504.0,719656320.0
797363712.0,799398464.0
796284992.0,1661982592.0
796254208.0,1701463680.0
796115136.0,709090112.0
795265792.0,667248384.0
793522944.0,613256064.0
792731904.0,
791479360.0,699785728.0
785588416.0,2689391872.0
785374976.0,-1202558592.0
784761024.0,
783526400.0,704960064.0
783300288.0,822756928.0
783146880.0,524757632.0
782955008.0,707332416.0
782921664.0,529924320.0
781483968.0,
781265920.0,1269615232.0
780307264.0,3120066048.0
780112896.0,
780096640.0,885554432.0
779932608.0,605229696.0
779518464.0,
779186816.0,712599168.0
777743488.0,-7108994048.0
776833472.0,1179057408.0
775601600.0,1468047104.0
772312640.0,869304192.0
768088448.0,707159360.0
765610944.0,1188018176.0
765040128.0,226094208.0
764886976.0,212200685568.0
764634304.0,3181380608.0
762221824.0,1222846848.0
761521024.0,674801088.0
761253312.0,497792032.0
760564736.0,931255552.0
760170048.0,681768128.0
759858240.0,756213376.0
759745024.0,1226705024.0
759581824.0,954559616.0
759303168.0,848847232.0
759053504.0,794275840.0
758539008.0,19989198848.0
757734656.0,1304702208.0
757531584.0,845894848.0
755343360.0,
754956032.0,2096406656.0
754885248.0,693905856.0
753187264.0,694553408.0
753072512.0,1692245376.0
752928000.0,
751681216.0,541150464.0
751363776.0,1012787008.0
751344064.0,759232640.0
751245056.0,437072800.0
750761472.0,1190063616.0
749100032.0,1241346304.0
748040576.0,907914560.0
747807168.0,1046324928.0
747183168.0,577229056.0
746643008.0,860188928.0
746182464.0,567196224.0
745585728.0,-1484681344.0
744812544.0,
744086336.0,863155328.0
742197376.0,
741737536.0,715528192.0
740445632.0,
739666560.0,359097216.0
739560128.0,1038383424.0
738460800.0,-20405385428992.0
738218624.0,-2749351936.0
738118336.0,641298624.0
737736704.0,294712352.0
736510720.0,820735552.0
736083904.0,30779172.0
735403776.0,527189984.0
734209984.0,422059904.0
732852288.0,1029391936.0
732638272.0,734298496.0
732124800.0,
731012992.0,763600128.0
730825984.0,749628992.0
730668032.0,1459828096.0
729896128.0,632485760.0
729207616.0,1139935872.0
728839616.0,756299648.0
727852032.0,528225440.0
727569088.0,863366912.0
726793408.0,1799128704.0
724046528.0,1418117888.0
722877696.0,340788000.0
722261312.0,6364208640.0
721654400.0,535116512.0
719868672.0,771982208.0
719428160.0,2445488896.0
718711104.0,863998784.0
715833472.0,661217408.0
715576000.0,314189664.0
715301568.0,959781824.0
714975360.0,247461456.0
714024384.0,865282048.0
713901632.0,387472928.0
713667008.0,2850256896.0
713643584.0,339873088.0
712927360.0,414969312.0
712712128.0,
711877376.0,628382016.0
711403776.0,626513856.0
709838016.0,2522215168.0
708944256.0,1246879744.0
708831744.0,755751168.0
708746944.0,2309569536.0
708101312.0,3578551552.0
707852864.0,702865408.0
707813312.0,827244800.0
706036864.0,
705200576.0,712157696.0
705101632.0,
703246016.0,1863084032.0
701107328.0,761043776.0
700970048.0,1576521984.0
699389056.0,1271019264.0
698371712.0,1287771392.0
696637568.0,426709120.0
696454144.0,1184417408.0
696189632.0,597515648.0
695655808.0,2215128320.0
695506304.0,6490358272.0
694344640.0,5352624128.0
693753280.0,323576992.0
691633600.0,2916843264.0
691185600.0,882578432.0
690500480.0,1041255168.0
